"NUM_CLIENTE","MES_MG","VALOR_MG_CONTRIBUICAO"
4096,"Maio",82.89
4096,"Junho",49.45
4096,"Julho",86.23
4096,"Agosto",86.23
4096,"Setembro",0.72
4096,"Outubro",39.79
4096,"Novembro",47.3
4096,"Dezembro",20.73
3607,"Janeiro",5.26
3607,"Fevereiro",87.16
3607,"Março",33.2
3607,"Abril",20.03
3607,"Maio",44.67
3607,"Junho",95.46
3607,"Julho",74.24
3607,"Agosto",35.07
3607,"Setembro",80.44
3607,"Outubro",24.51
3607,"Novembro",9.88
3607,"Dezembro",30.45
5686,"Janeiro",93.24
5686,"Fevereiro",54.74
5686,"Março",15.05
5686,"Abril",98.8
5686,"Maio",61.97
5686,"Junho",78.87
5686,"Julho",51.03
5686,"Agosto",10.99
5686,"Setembro",23.98
5686,"Outubro",45.44
5686,"Novembro",58.83
5686,"Dezembro",23.95
7483,"Janeiro",47.1
7483,"Fevereiro",39.07
7483,"Março",57.42
7483,"Abril",24.83
7483,"Maio",17.49
7483,"Junho",32.33
7483,"Julho",89.82
7483,"Agosto",83.55
7483,"Setembro",8.55
7483,"Outubro",28.57
7483,"Novembro",66.26
7483,"Dezembro",53.09
9609,"Janeiro",93.84
9609,"Fevereiro",21.32
9609,"Março",85.55
9609,"Abril",99.79
9609,"Maio",45.76
9609,"Junho",0.3
9609,"Julho",36.35
9609,"Agosto",1.31
9609,"Setembro",50
9609,"Outubro",69.99
9609,"Novembro",38.75
9609,"Dezembro",78.57
2663,"Janeiro",48.63
2663,"Fevereiro",89.47
2663,"Março",7.48
2663,"Abril",82.74
2663,"Maio",99.52
2663,"Junho",90.77
2663,"Julho",74.78
2663,"Agosto",84.75
2663,"Setembro",76.07
2663,"Outubro",29.32
2663,"Novembro",8.31
2663,"Dezembro",37.73
8186,"Janeiro",54.47
8186,"Fevereiro",38.01
8186,"Março",35.32
8186,"Abril",98.94
8186,"Maio",28.83
8186,"Junho",28.97
8186,"Julho",70.87
8186,"Agosto",61.04
8186,"Setembro",69.07
8186,"Outubro",1.94
8186,"Novembro",20.2
8186,"Dezembro",8.22
862,"Janeiro",39.53
862,"Fevereiro",47.07
862,"Março",24.34
862,"Abril",71.87
862,"Maio",5.3
862,"Junho",87.27
862,"Julho",22.32
862,"Agosto",16.83
862,"Setembro",63.71
862,"Outubro",89.67
862,"Novembro",39.74
862,"Dezembro",99.17
1398,"Janeiro",91.66
1398,"Fevereiro",96.67
1398,"Março",76.09
1398,"Abril",68.11
1398,"Maio",55.2
1398,"Junho",73.12
1398,"Julho",72.3
1398,"Agosto",40.07
1398,"Setembro",44.61
1398,"Outubro",99.1
1398,"Novembro",67.42
1398,"Dezembro",0.73
8034,"Janeiro",13.47
8034,"Fevereiro",77.39
8034,"Março",37.62
8034,"Abril",2.2
8034,"Maio",80.83
8034,"Junho",72.08
8034,"Julho",71.03
8034,"Agosto",29.12
8034,"Setembro",24.69
8034,"Outubro",72.83
8034,"Novembro",44.77
8034,"Dezembro",69.66
8164,"Janeiro",4.8
8164,"Fevereiro",7.69
8164,"Março",10.9
8164,"Abril",44.31
8164,"Maio",91.21
8164,"Junho",10.66
8164,"Julho",16.74
8164,"Agosto",42.78
8164,"Setembro",19.22
8164,"Outubro",98.52
8164,"Novembro",40.4
8164,"Dezembro",33.36
3445,"Janeiro",4.57
3445,"Fevereiro",32.46
3445,"Março",71.88
3445,"Abril",90.27
3445,"Maio",31.38
3445,"Junho",84.32
3445,"Julho",86.97
3445,"Agosto",46.55
3445,"Setembro",71.55
3445,"Outubro",74.1
3445,"Novembro",88.73
3445,"Dezembro",61.09
290,"Janeiro",93.66
290,"Fevereiro",37.55
290,"Março",53.98
290,"Abril",71.46
290,"Maio",83.35
290,"Junho",91.74
290,"Julho",6.31
290,"Agosto",40
290,"Setembro",51.2
290,"Outubro",86.87
290,"Novembro",27.83
290,"Dezembro",71.05
2648,"Janeiro",87.69
2648,"Fevereiro",75.54
2648,"Março",2.08
2648,"Abril",7.88
2648,"Maio",99.85
2648,"Junho",69.85
2648,"Julho",15.25
2648,"Agosto",8.15
2648,"Setembro",86.73
2648,"Outubro",4.43
2648,"Novembro",73.57
2648,"Dezembro",98.55
2935,"Janeiro",5.16
2935,"Fevereiro",66.45
2935,"Março",72.22
2935,"Abril",84.99
2935,"Maio",58.88
2935,"Junho",55.01
2935,"Julho",23.02
2935,"Agosto",23.47
2935,"Setembro",24.67
2935,"Outubro",59.63
2935,"Novembro",31.63
2935,"Dezembro",82.9
8453,"Janeiro",53.62
8453,"Fevereiro",37.52
8453,"Março",12.76
8453,"Abril",66.18
8453,"Maio",5.73
8453,"Junho",64.5
8453,"Julho",72.21
8453,"Agosto",23.65
8453,"Setembro",58.74
8453,"Outubro",33.32
8453,"Novembro",33.12
8453,"Dezembro",87.04
6592,"Janeiro",77.45
6592,"Fevereiro",73.68
6592,"Março",44.14
6592,"Abril",8
6592,"Maio",72.76
6592,"Junho",75.06
6592,"Julho",15.95
6592,"Agosto",72.52
6592,"Setembro",61.45
6592,"Outubro",76.42
6592,"Novembro",52.43
6592,"Dezembro",89.44
4778,"Janeiro",94.14
4778,"Fevereiro",48.34
4778,"Março",88.23
4778,"Abril",78.78
4778,"Maio",30.72
4778,"Junho",38.95
4778,"Julho",16.43
4778,"Agosto",14.49
4778,"Setembro",24.1
4778,"Outubro",55.69
4778,"Novembro",65
4778,"Dezembro",65.25
3271,"Janeiro",17.67
3271,"Fevereiro",67.47
3271,"Março",62.47
3271,"Abril",15.61
3271,"Maio",52.91
3271,"Junho",33.21
3271,"Julho",65.7
3271,"Agosto",83.34
3271,"Setembro",44.13
3271,"Outubro",30.3
3271,"Novembro",6.04
3271,"Dezembro",38.13
8314,"Janeiro",59.3
8314,"Fevereiro",45.09
8314,"Março",26.68
8314,"Abril",48.87
8314,"Maio",10.45
8314,"Junho",85.56
8314,"Julho",43.81
8314,"Agosto",25.18
8314,"Setembro",93.85
8314,"Outubro",60.89
8314,"Novembro",3.45
8314,"Dezembro",43.96
9086,"Janeiro",95
9086,"Fevereiro",24.78
9086,"Março",20.37
9086,"Abril",46.45
9086,"Maio",22.33
9086,"Junho",19.81
9086,"Julho",99.55
9086,"Agosto",26.18
9086,"Setembro",93.79
9086,"Outubro",82.08
9086,"Novembro",12.87
9086,"Dezembro",73.91
7855,"Janeiro",27.06
7855,"Fevereiro",99.79
7855,"Março",92.04
7855,"Abril",43.83
7855,"Maio",41.67
7855,"Junho",14.38
7855,"Julho",95.83
7855,"Agosto",69.52
7855,"Setembro",31.32
7855,"Outubro",98.19
7855,"Novembro",25.88
7855,"Dezembro",87.27
2555,"Janeiro",25.49
2555,"Fevereiro",61.43
2555,"Março",6.34
2555,"Abril",96.25
2555,"Maio",93.37
2555,"Junho",7.83
2555,"Julho",71.06
2555,"Agosto",68.58
2555,"Setembro",29.54
2555,"Outubro",2.1
2555,"Novembro",11.85
2555,"Dezembro",19.46
7964,"Janeiro",13.02
7964,"Fevereiro",23.69
7964,"Março",60.81
7964,"Abril",22.99
7964,"Maio",78.17
7964,"Junho",78.56
7964,"Julho",37.59
7964,"Agosto",47.98
7964,"Setembro",52.68
7964,"Outubro",75.19
7964,"Novembro",52.53
7964,"Dezembro",11.72
1790,"Janeiro",84.88
1790,"Fevereiro",77.77
1790,"Março",2.05
1790,"Abril",2.56
1790,"Maio",45.36
1790,"Junho",70.69
1790,"Julho",65.12
1790,"Agosto",81.39
1790,"Setembro",47.1
1790,"Outubro",29.67
1790,"Novembro",55.34
1790,"Dezembro",27.23
6644,"Janeiro",49.63
6644,"Fevereiro",29.46
6644,"Março",93.1
6644,"Abril",66.82
6644,"Maio",78.32
6644,"Junho",63.29
6644,"Julho",64.16
6644,"Agosto",26.03
6644,"Setembro",83.65
6644,"Outubro",47.84
6644,"Novembro",56.71
6644,"Dezembro",46.66
7144,"Janeiro",18.12
7144,"Fevereiro",39.88
7144,"Março",7.21
7144,"Abril",34.04
7144,"Maio",64.19
7144,"Junho",61.68
7144,"Julho",56.39
7144,"Agosto",52.95
7144,"Setembro",12.05
7144,"Outubro",17.74
7144,"Novembro",47.44
7144,"Dezembro",59.48
8601,"Janeiro",79.99
8601,"Fevereiro",4.55
8601,"Março",24.2
8601,"Abril",26.35
8601,"Maio",18.41
8601,"Junho",25.34
8601,"Julho",81.14
8601,"Agosto",9.99
8601,"Setembro",20.3
8601,"Outubro",72.35
8601,"Novembro",7.05
8601,"Dezembro",7.41
35,"Janeiro",89.07
35,"Fevereiro",88.55
35,"Março",70.75
35,"Abril",2.34
35,"Maio",15.4
35,"Junho",49.68
35,"Julho",74.76
35,"Agosto",96.81
35,"Setembro",12.78
35,"Outubro",84.98
35,"Novembro",99.2
35,"Dezembro",74.75
5465,"Janeiro",52.42
5465,"Fevereiro",53.81
5465,"Março",50.74
5465,"Abril",20.16
5465,"Maio",18.4
5465,"Junho",25.68
5465,"Julho",98.86
5465,"Agosto",10.07
5465,"Setembro",29.78
5465,"Outubro",16.5
5465,"Novembro",75.65
5465,"Dezembro",41.71
4298,"Janeiro",63.98
4298,"Fevereiro",16.15
4298,"Março",79.23
4298,"Abril",60.37
4298,"Maio",10.98
4298,"Junho",6.54
4298,"Julho",44.26
4298,"Agosto",37.5
4298,"Setembro",93.47
4298,"Outubro",0.25
4298,"Novembro",92.79
4298,"Dezembro",65.6
6403,"Janeiro",61.13
6403,"Fevereiro",34.5
6403,"Março",19.95
6403,"Abril",70.41
6403,"Maio",34.39
6403,"Junho",88.66
6403,"Julho",46.57
6403,"Agosto",21.16
6403,"Setembro",75.52
6403,"Outubro",47.22
6403,"Novembro",96.27
6403,"Dezembro",15.47
3302,"Janeiro",97.38
3302,"Fevereiro",49.84
3302,"Março",4.69
3302,"Abril",32.91
3302,"Maio",5.42
3302,"Junho",39.72
3302,"Julho",87.16
3302,"Agosto",64.16
3302,"Setembro",60.92
3302,"Outubro",43.61
3302,"Novembro",8.4
3302,"Dezembro",50.28
7186,"Janeiro",0.88
7186,"Fevereiro",3.03
7186,"Março",23.97
7186,"Abril",43.29
7186,"Maio",56.86
7186,"Junho",23.32
7186,"Julho",80.6
7186,"Agosto",79.65
7186,"Setembro",7.64
7186,"Outubro",73.88
7186,"Novembro",53.36
7186,"Dezembro",73.9
567,"Janeiro",95.48
567,"Fevereiro",97.13
567,"Março",69.54
567,"Abril",99.33
567,"Maio",21.05
567,"Junho",61.36
567,"Julho",77.43
567,"Agosto",28.06
567,"Setembro",99.27
567,"Outubro",37.57
567,"Novembro",89.89
567,"Dezembro",11.35
8481,"Janeiro",87.81
8481,"Fevereiro",57.35
8481,"Março",40.95
8481,"Abril",8.48
8481,"Maio",83.88
8481,"Junho",81.66
8481,"Julho",19.61
8481,"Agosto",57.72
8481,"Setembro",2.63
8481,"Outubro",62.01
8481,"Novembro",0.88
8481,"Dezembro",41.47
611,"Janeiro",68.56
611,"Fevereiro",21.5
611,"Março",10.57
611,"Abril",75.85
611,"Maio",46.34
611,"Junho",69.74
611,"Julho",0.84
611,"Agosto",38.23
611,"Setembro",26.49
611,"Outubro",1.17
611,"Novembro",16.29
611,"Dezembro",33.73
6002,"Janeiro",62.96
6002,"Fevereiro",91.4
6002,"Março",58.98
6002,"Abril",94.63
6002,"Maio",70.9
6002,"Junho",86.6
6002,"Julho",52.63
6002,"Agosto",1.74
6002,"Setembro",21.86
6002,"Outubro",53.05
6002,"Novembro",93.6
6002,"Dezembro",89.21
5521,"Janeiro",83.97
5521,"Fevereiro",89.56
5521,"Março",18.62
5521,"Abril",19.22
5521,"Maio",19.09
5521,"Junho",29.3
5521,"Julho",66.4
5521,"Agosto",93.22
5521,"Setembro",32.53
5521,"Outubro",35.82
5521,"Novembro",9.16
5521,"Dezembro",86.9
482,"Janeiro",6.4
482,"Fevereiro",37.46
482,"Março",92.88
482,"Abril",72.18
482,"Maio",74.46
482,"Junho",97.86
482,"Julho",15.77
482,"Agosto",56.78
482,"Setembro",45.51
482,"Outubro",58.51
482,"Novembro",61.09
482,"Dezembro",71.42
9465,"Janeiro",51.91
9465,"Fevereiro",81.34
9465,"Março",14.84
9465,"Abril",67.48
9465,"Maio",37.35
9465,"Junho",99.69
9465,"Julho",61.84
9465,"Agosto",36.99
9465,"Setembro",73.53
9465,"Outubro",43.23
9465,"Novembro",36.43
9465,"Dezembro",75.18
3736,"Janeiro",70.39
3736,"Fevereiro",26.29
3736,"Março",70.87
3736,"Abril",76.18
3736,"Maio",5.4
3736,"Junho",70.06
3736,"Julho",3.75
3736,"Agosto",4.72
3736,"Setembro",47.95
3736,"Outubro",23.33
3736,"Novembro",22.46
3736,"Dezembro",37.27
6762,"Janeiro",90.94
6762,"Fevereiro",84.55
6762,"Março",45.94
6762,"Abril",80.99
6762,"Maio",60.41
6762,"Junho",57.46
6762,"Julho",5.74
6762,"Agosto",28.61
6762,"Setembro",76.88
6762,"Outubro",98.01
6762,"Novembro",2.8
6762,"Dezembro",55.93
5232,"Janeiro",54.79
5232,"Fevereiro",19.82
5232,"Março",44.01
5232,"Abril",3.3
5232,"Maio",62.98
5232,"Junho",51.9
5232,"Julho",17.09
5232,"Agosto",70.78
5232,"Setembro",28.25
5232,"Outubro",22.04
5232,"Novembro",36.4
5232,"Dezembro",62.03
8491,"Janeiro",7.4
8491,"Fevereiro",34.08
8491,"Março",77.84
8491,"Abril",35.81
8491,"Maio",67.13
8491,"Junho",64.7
8491,"Julho",2.69
8491,"Agosto",36.26
8491,"Setembro",4.6
8491,"Outubro",26.94
8491,"Novembro",25.97
8491,"Dezembro",96.3
1334,"Janeiro",32.98
1334,"Fevereiro",37.3
1334,"Março",29.33
1334,"Abril",86.47
1334,"Maio",53.22
1334,"Junho",37.95
1334,"Julho",19.99
1334,"Agosto",3.79
1334,"Setembro",33.69
1334,"Outubro",17.18
1334,"Novembro",50.92
1334,"Dezembro",62.51
1860,"Janeiro",11.7
1860,"Fevereiro",1.75
1860,"Março",0.79
1860,"Abril",91.35
1860,"Maio",91.64
1860,"Junho",20.49
1860,"Julho",35.64
1860,"Agosto",8.9
1860,"Setembro",52.99
1860,"Outubro",61.86
1860,"Novembro",69.95
1860,"Dezembro",80.15
48,"Janeiro",4.97
48,"Fevereiro",29.65
48,"Março",25.42
48,"Abril",58.36
48,"Maio",87.25
48,"Junho",47.07
48,"Julho",21.77
48,"Agosto",96.05
48,"Setembro",66.03
48,"Outubro",46.56
48,"Novembro",8.3
48,"Dezembro",88.8
507,"Janeiro",2.5
507,"Fevereiro",89.46
507,"Março",10.26
507,"Abril",34.35
507,"Maio",56.7
507,"Junho",70.72
507,"Julho",44.95
507,"Agosto",65.8
507,"Setembro",70.28
507,"Outubro",65.44
507,"Novembro",27.69
507,"Dezembro",47.24
7625,"Janeiro",45.66
7625,"Fevereiro",56.69
7625,"Março",40.27
7625,"Abril",87.41
7625,"Maio",37.25
7625,"Junho",34.18
7625,"Julho",25.03
7625,"Agosto",39.02
7625,"Setembro",35.84
7625,"Outubro",8.04
7625,"Novembro",31.95
7625,"Dezembro",79.67
6758,"Janeiro",64.16
6758,"Fevereiro",56.87
6758,"Março",91.53
6758,"Abril",29.37
6758,"Maio",52.84
6758,"Junho",14.18
6758,"Julho",32.41
6758,"Agosto",35.91
6758,"Setembro",11
6758,"Outubro",19.67
6758,"Novembro",10.61
6758,"Dezembro",74.38
1039,"Janeiro",81.55
1039,"Fevereiro",11.24
1039,"Março",1.38
1039,"Abril",78.12
1039,"Maio",2.62
1039,"Junho",39.74
1039,"Julho",5.33
1039,"Agosto",50.56
1039,"Setembro",79.99
1039,"Outubro",84.66
1039,"Novembro",18.06
1039,"Dezembro",79.27
7298,"Janeiro",71.97
7298,"Fevereiro",90.59
7298,"Março",65.41
7298,"Abril",6.97
7298,"Maio",56.22
7298,"Junho",59.33
7298,"Julho",96.99
7298,"Agosto",22.75
7298,"Setembro",15.14
7298,"Outubro",52.64
7298,"Novembro",47.14
7298,"Dezembro",71.62
4391,"Janeiro",5.92
4391,"Fevereiro",64.63
4391,"Março",14.58
4391,"Abril",44.51
4391,"Maio",59.42
4391,"Junho",38.94
4391,"Julho",48.55
4391,"Agosto",31.62
4391,"Setembro",23.04
4391,"Outubro",31.43
4391,"Novembro",59.29
4391,"Dezembro",75.72
1972,"Janeiro",53.29
1972,"Fevereiro",66.74
1972,"Março",34.67
1972,"Abril",40.55
1972,"Maio",34.59
1972,"Junho",37.61
1972,"Julho",13.59
1972,"Agosto",36.28
1972,"Setembro",86.78
1972,"Outubro",7.23
1972,"Novembro",1.44
1972,"Dezembro",86.14
6503,"Janeiro",48.16
6503,"Fevereiro",7.28
6503,"Março",70.09
6503,"Abril",62.18
6503,"Maio",25.17
6503,"Junho",43.57
6503,"Julho",96.21
6503,"Agosto",73.57
6503,"Setembro",19.08
6503,"Outubro",71.32
6503,"Novembro",85.98
6503,"Dezembro",26.53
6336,"Janeiro",60.35
6336,"Fevereiro",95.4
6336,"Março",2.05
6336,"Abril",42.86
6336,"Maio",94.76
6336,"Junho",56.73
6336,"Julho",22.05
6336,"Agosto",69.45
6336,"Setembro",48.85
6336,"Outubro",57.74
6336,"Novembro",67.18
6336,"Dezembro",23.87
598,"Janeiro",21.13
598,"Fevereiro",41.48
598,"Março",51.04
598,"Abril",33.21
598,"Maio",2.52
598,"Junho",92.01
598,"Julho",47.36
598,"Agosto",83.59
598,"Setembro",81.92
598,"Outubro",77.55
598,"Novembro",3.93
598,"Dezembro",56.81
9089,"Janeiro",35.36
9089,"Fevereiro",61.12
9089,"Março",88.87
9089,"Abril",80.8
9089,"Maio",12.41
9089,"Junho",19.22
9089,"Julho",22.93
9089,"Agosto",2
9089,"Setembro",99.5
9089,"Outubro",99.19
9089,"Novembro",24.28
9089,"Dezembro",43.3
352,"Janeiro",9.84
352,"Fevereiro",89.31
352,"Março",81.15
352,"Abril",28.64
352,"Maio",30.59
352,"Junho",73.51
352,"Julho",77
352,"Agosto",46.91
352,"Setembro",71.33
352,"Outubro",72.28
352,"Novembro",43.77
352,"Dezembro",99.93
9305,"Janeiro",27.54
9305,"Fevereiro",7.82
9305,"Março",33.26
9305,"Abril",96.12
9305,"Maio",11.67
9305,"Junho",39.94
9305,"Julho",53.2
9305,"Agosto",77.81
9305,"Setembro",20.22
9305,"Outubro",11.73
9305,"Novembro",52.16
9305,"Dezembro",23.61
4495,"Janeiro",73.47
4495,"Fevereiro",84.33
4495,"Março",95.44
4495,"Abril",56.85
4495,"Maio",24.83
4495,"Junho",6.71
4495,"Julho",53.56
4495,"Agosto",33.55
4495,"Setembro",76.48
4495,"Outubro",18.9
4495,"Novembro",99.73
4495,"Dezembro",11.62
2494,"Janeiro",56.41
2494,"Fevereiro",78.5
2494,"Março",10.9
2494,"Abril",85.69
2494,"Maio",45.66
2494,"Junho",12.88
2494,"Julho",36.07
2494,"Agosto",79.53
2494,"Setembro",25.05
2494,"Outubro",21.69
2494,"Novembro",55.73
2494,"Dezembro",20.42
1503,"Janeiro",97.65
1503,"Fevereiro",90.7
1503,"Março",18.97
1503,"Abril",69.16
1503,"Maio",22.76
1503,"Junho",57.57
1503,"Julho",53.46
1503,"Agosto",73.42
1503,"Setembro",34.47
1503,"Outubro",63.92
1503,"Novembro",69.65
1503,"Dezembro",7.07
5236,"Janeiro",50.02
5236,"Fevereiro",36.61
5236,"Março",12.99
5236,"Abril",10.49
5236,"Maio",30.34
5236,"Junho",11.02
5236,"Julho",50
5236,"Agosto",28.86
5236,"Setembro",75.62
5236,"Outubro",70.2
5236,"Novembro",24.3
5236,"Dezembro",26.87
3668,"Janeiro",68.63
3668,"Fevereiro",81.01
3668,"Março",81.35
3668,"Abril",96.48
3668,"Maio",99.6
3668,"Junho",7.9
3668,"Julho",54.63
3668,"Agosto",14.26
3668,"Setembro",24.8
3668,"Outubro",49.8
3668,"Novembro",52.99
3668,"Dezembro",15.12
1234,"Janeiro",58.31
1234,"Fevereiro",75.79
1234,"Março",98.95
1234,"Abril",95.51
1234,"Maio",90.92
1234,"Junho",91.52
1234,"Julho",41.98
1234,"Agosto",65.55
1234,"Setembro",82.51
1234,"Outubro",44.93
1234,"Novembro",82.44
1234,"Dezembro",31.24
4011,"Janeiro",93.37
4011,"Fevereiro",10.08
4011,"Março",17.25
4011,"Abril",0.48
4011,"Maio",79.25
4011,"Junho",21.74
4011,"Julho",6.05
4011,"Agosto",66.11
4011,"Setembro",39.15
4011,"Outubro",92.11
4011,"Novembro",80.83
4011,"Dezembro",73.75
6826,"Janeiro",96.75
6826,"Fevereiro",47.23
6826,"Março",30.85
6826,"Abril",48.39
6826,"Maio",76.83
6826,"Junho",50.94
6826,"Julho",60.25
6826,"Agosto",15.49
6826,"Setembro",26.99
6826,"Outubro",41.76
6826,"Novembro",69.01
6826,"Dezembro",92.55
28,"Janeiro",86.57
28,"Fevereiro",61.55
28,"Março",97.19
28,"Abril",73.95
28,"Maio",85.32
28,"Junho",58.71
28,"Julho",42.17
28,"Agosto",19.5
28,"Setembro",65.09
28,"Outubro",37.12
28,"Novembro",72.04
28,"Dezembro",6.2
3747,"Janeiro",65.27
3747,"Fevereiro",84.17
3747,"Março",31.52
3747,"Abril",30.65
3747,"Maio",46.25
3747,"Junho",35.79
3747,"Julho",22.58
3747,"Agosto",66.79
3747,"Setembro",47.79
3747,"Outubro",7.45
3747,"Novembro",95.72
3747,"Dezembro",3.3
3812,"Janeiro",56.02
3812,"Fevereiro",8.86
3812,"Março",99.91
3812,"Abril",44.99
3812,"Maio",62.98
3812,"Junho",40.46
3812,"Julho",51.72
3812,"Agosto",11.2
3812,"Setembro",88.09
3812,"Outubro",24.3
3812,"Novembro",30.37
3812,"Dezembro",91.45
5211,"Janeiro",20.62
5211,"Fevereiro",25.3
5211,"Março",46.92
5211,"Abril",11.57
5211,"Maio",49.84
5211,"Junho",62.37
5211,"Julho",35.35
5211,"Agosto",72.63
5211,"Setembro",9.91
5211,"Outubro",87.58
5211,"Novembro",79.81
5211,"Dezembro",30.77
3768,"Janeiro",71.01
3768,"Fevereiro",55.63
3768,"Março",33.37
3768,"Abril",45.87
3768,"Maio",51.56
3768,"Junho",73.09
3768,"Julho",87.76
3768,"Agosto",27.56
3768,"Setembro",32.36
3768,"Outubro",49.11
3768,"Novembro",38.45
3768,"Dezembro",61.27
5740,"Janeiro",72.48
5740,"Fevereiro",99.43
5740,"Março",93.4
5740,"Abril",1.37
5740,"Maio",85.03
5740,"Junho",3.34
5740,"Julho",71.95
5740,"Agosto",24.95
5740,"Setembro",85.07
5740,"Outubro",97.22
5740,"Novembro",84.83
5740,"Dezembro",70.02
6850,"Janeiro",9.85
6850,"Fevereiro",32.43
6850,"Março",36.06
6850,"Abril",37.94
6850,"Maio",0.75
6850,"Junho",67.26
6850,"Julho",94.46
6850,"Agosto",83.56
6850,"Setembro",68.02
6850,"Outubro",18.53
6850,"Novembro",8.94
6850,"Dezembro",53.54
2762,"Janeiro",32.4
2762,"Fevereiro",22.14
2762,"Março",46.84
2762,"Abril",61.24
2762,"Maio",7.47
2762,"Junho",80.06
2762,"Julho",93.21
2762,"Agosto",82.56
2762,"Setembro",98.32
2762,"Outubro",99.18
2762,"Novembro",10.56
2762,"Dezembro",0.09
484,"Janeiro",96.22
484,"Fevereiro",94.6
484,"Março",82.96
484,"Abril",43.21
484,"Maio",20.08
484,"Junho",44.64
484,"Julho",33.56
484,"Agosto",68.21
484,"Setembro",45.27
484,"Outubro",94.33
484,"Novembro",2.65
484,"Dezembro",45.93
1923,"Janeiro",74.69
1923,"Fevereiro",94.43
1923,"Março",51.41
1923,"Abril",79.05
1923,"Maio",84.59
1923,"Junho",94.68
1923,"Julho",25.77
1923,"Agosto",88.67
1923,"Setembro",61.02
1923,"Outubro",14.14
1923,"Novembro",66.73
1923,"Dezembro",92.37
9615,"Janeiro",14.74
9615,"Fevereiro",52.36
9615,"Março",28.47
9615,"Abril",14.3
9615,"Maio",22.56
9615,"Junho",71.64
9615,"Julho",28.47
9615,"Agosto",76.81
9615,"Setembro",94.1
9615,"Outubro",17.99
9615,"Novembro",66.49
9615,"Dezembro",34.69
7032,"Janeiro",39.16
7032,"Fevereiro",21.57
7032,"Março",36.95
7032,"Abril",58.78
7032,"Maio",65.31
7032,"Junho",7.01
7032,"Julho",69.75
7032,"Agosto",33.87
7032,"Setembro",62.97
7032,"Outubro",91.68
7032,"Novembro",98.23
7032,"Dezembro",66.21
4767,"Janeiro",85.69
4767,"Fevereiro",49.03
4767,"Março",71.49
4767,"Abril",16.54
4767,"Maio",24.61
4767,"Junho",53.15
4767,"Julho",68.49
4767,"Agosto",12.62
4767,"Setembro",64.26
4767,"Outubro",59.37
4767,"Novembro",87.27
4767,"Dezembro",11.44
1055,"Janeiro",25.14
1055,"Fevereiro",79.01
1055,"Março",40.15
1055,"Abril",70.22
1055,"Maio",35.29
1055,"Junho",90.46
1055,"Julho",69.46
1055,"Agosto",29.17
1055,"Setembro",49.35
1055,"Outubro",32.68
1055,"Novembro",97.09
1055,"Dezembro",23.85
3380,"Janeiro",21.34
3380,"Fevereiro",31.78
3380,"Março",19.88
3380,"Abril",17
3380,"Maio",8.54
3380,"Junho",46.95
3380,"Julho",35.99
3380,"Agosto",25.42
3380,"Setembro",23.25
3380,"Outubro",89.95
3380,"Novembro",89.44
3380,"Dezembro",76.35
6184,"Janeiro",7.19
6184,"Fevereiro",30.63
6184,"Março",19.43
6184,"Abril",51.77
6184,"Maio",99.76
6184,"Junho",40.99
6184,"Julho",43.8
6184,"Agosto",50.25
6184,"Setembro",76.62
6184,"Outubro",89.96
6184,"Novembro",90.92
6184,"Dezembro",58.27
683,"Janeiro",5.77
683,"Fevereiro",90.82
683,"Março",97.62
683,"Abril",4.04
683,"Maio",20.7
683,"Junho",33.5
683,"Julho",22.02
683,"Agosto",0.46
683,"Setembro",46.03
683,"Outubro",83.97
683,"Novembro",95.62
683,"Dezembro",74.94
6649,"Janeiro",33.72
6649,"Fevereiro",86.68
6649,"Março",87.61
