"NUM_CLIENTE","MES_FAT","VALOR_FATURAMENTO"
1906,"Abril",248.47
1906,"Maio",928.66
1906,"Junho",401.04
1906,"Julho",481.31
1906,"Agosto",326.41
1906,"Setembro",346.93
1906,"Outubro",326.22
1906,"Novembro",752.75
1906,"Dezembro",222.73
1821,"Janeiro",786.85
1821,"Fevereiro",629.53
1821,"Março",958.04
1821,"Abril",439.99
1821,"Maio",432.23
1821,"Junho",513.3
1821,"Julho",1461.78
1821,"Agosto",164.87
1821,"Setembro",470.89
1821,"Outubro",873.41
1821,"Novembro",900.09
1821,"Dezembro",128.5
393,"Janeiro",600.87
393,"Fevereiro",866.91
393,"Março",956.22
393,"Abril",155.51
393,"Maio",740.18
393,"Junho",662.97
393,"Julho",285.72
393,"Agosto",42.12
393,"Setembro",1126.84
393,"Outubro",990.46
393,"Novembro",818.25
393,"Dezembro",1006.35
4074,"Janeiro",113.21
4074,"Fevereiro",1097.76
4074,"Março",1107.46
4074,"Abril",496.75
4074,"Maio",802.82
4074,"Junho",327.82
4074,"Julho",710.69
4074,"Agosto",653.94
4074,"Setembro",771.87
4074,"Outubro",1157.18
4074,"Novembro",917.56
4074,"Dezembro",79.64
3142,"Janeiro",379.25
3142,"Fevereiro",128.27
3142,"Março",342.19
3142,"Abril",48.07
3142,"Maio",738.38
3142,"Junho",1056.04
3142,"Julho",746.21
3142,"Agosto",643.26
3142,"Setembro",420.1
3142,"Outubro",238.97
3142,"Novembro",86.09
3142,"Dezembro",695.98
9564,"Janeiro",215.02
9564,"Fevereiro",633.91
9564,"Março",806.61
9564,"Abril",766.91
9564,"Maio",550.54
9564,"Junho",558.17
9564,"Julho",713.77
9564,"Agosto",524.79
9564,"Setembro",434.41
9564,"Outubro",256.87
9564,"Novembro",572.47
9564,"Dezembro",111.94
1606,"Janeiro",463.42
1606,"Fevereiro",563.53
1606,"Março",835.17
1606,"Abril",616.46
1606,"Maio",995.39
1606,"Junho",44.84
1606,"Julho",758.16
1606,"Agosto",628.96
1606,"Setembro",1214.53
1606,"Outubro",626.57
1606,"Novembro",385.44
1606,"Dezembro",139.05
7891,"Janeiro",969.22
7891,"Fevereiro",339.25
7891,"Março",846.46
7891,"Abril",771.64
7891,"Maio",177.72
7891,"Junho",503.72
7891,"Julho",536.8
7891,"Agosto",164.08
7891,"Setembro",288.99
7891,"Outubro",271.12
7891,"Novembro",729.62
7891,"Dezembro",1210.1
9395,"Janeiro",733.63
9395,"Fevereiro",427.8
9395,"Março",716.01
9395,"Abril",338.58
9395,"Maio",1014.02
9395,"Junho",1178.88
9395,"Julho",208.48
9395,"Agosto",254.97
9395,"Setembro",964.32
9395,"Outubro",248.55
9395,"Novembro",1328.71
9395,"Dezembro",215.15
4406,"Janeiro",947.8
4406,"Fevereiro",197.32
4406,"Março",758.6
4406,"Abril",1156.12
4406,"Maio",872.06
4406,"Junho",278.07
4406,"Julho",930.37
4406,"Agosto",306.58
4406,"Setembro",1257.23
4406,"Outubro",1140.43
4406,"Novembro",887.17
4406,"Dezembro",181.87
2491,"Janeiro",968.95
2491,"Fevereiro",828.42
2491,"Março",813.06
2491,"Abril",31.71
2491,"Maio",1055.66
2491,"Junho",19.2
2491,"Julho",493.88
2491,"Agosto",318.84
2491,"Setembro",832.22
2491,"Outubro",637.54
2491,"Novembro",1026.25
2491,"Dezembro",984.24
9639,"Janeiro",204.58
9639,"Fevereiro",936.03
9639,"Março",88.95
9639,"Abril",362.56
9639,"Maio",789.43
9639,"Junho",481.27
9639,"Julho",468.41
9639,"Agosto",896.66
9639,"Setembro",1225.01
9639,"Outubro",125.54
9639,"Novembro",464.67
9639,"Dezembro",713.13
5556,"Janeiro",398.4
5556,"Fevereiro",424.61
5556,"Março",623.54
5556,"Abril",1178.64
5556,"Maio",100.04
5556,"Junho",672.97
5556,"Julho",754.84
5556,"Agosto",329.26
5556,"Setembro",221.88
5556,"Outubro",682.01
5556,"Novembro",412.04
5556,"Dezembro",581.94
9094,"Janeiro",113.51
9094,"Fevereiro",137.76
9094,"Março",1057.21
9094,"Abril",170.67
9094,"Maio",462.13
9094,"Junho",672.98
9094,"Julho",793.63
9094,"Agosto",504.07
9094,"Setembro",1310.23
9094,"Outubro",334.22
9094,"Novembro",746.45
9094,"Dezembro",549.63
8427,"Janeiro",402.9
8427,"Fevereiro",1266.51
8427,"Março",409.43
8427,"Abril",280.65
8427,"Maio",778.89
8427,"Junho",607.39
8427,"Julho",1075.99
8427,"Agosto",1406.91
8427,"Setembro",506.27
8427,"Outubro",1445.42
8427,"Novembro",1150.78
8427,"Dezembro",941.71
520,"Janeiro",360.84
520,"Fevereiro",1328.99
520,"Março",105.99
520,"Abril",756.82
520,"Maio",349.39
520,"Junho",749.73
520,"Julho",700.15
520,"Agosto",181.11
520,"Setembro",1003.63
520,"Outubro",1116.2
520,"Novembro",1031.19
520,"Dezembro",302.42
1686,"Janeiro",430.66
1686,"Fevereiro",488.2
1686,"Março",310.34
1686,"Abril",327.99
1686,"Maio",1244.28
1686,"Junho",75.52
1686,"Julho",77.66
1686,"Agosto",465.87
1686,"Setembro",633.44
1686,"Outubro",1242.67
1686,"Novembro",961.45
1686,"Dezembro",458.4
4296,"Janeiro",26.27
4296,"Fevereiro",1107.8
4296,"Março",476.91
4296,"Abril",137.14
4296,"Maio",300.63
4296,"Junho",556.34
4296,"Julho",547.78
4296,"Agosto",453.34
4296,"Setembro",99.29
4296,"Outubro",593.26
4296,"Novembro",608.49
4296,"Dezembro",1023.28
3442,"Janeiro",952.55
3442,"Fevereiro",223.25
3442,"Março",11.5
3442,"Abril",148.92
3442,"Maio",405.3
3442,"Junho",6.93
3442,"Julho",1035.35
3442,"Agosto",332.95
3442,"Setembro",547.86
3442,"Outubro",768.17
3442,"Novembro",341.6
3442,"Dezembro",306.26
801,"Janeiro",361.16
801,"Fevereiro",678.58
801,"Março",327.89
801,"Abril",0.06
801,"Maio",407.51
801,"Junho",479.56
801,"Julho",578.99
801,"Agosto",152.59
801,"Setembro",204.38
801,"Outubro",1035.95
801,"Novembro",511.91
801,"Dezembro",890.32
8678,"Janeiro",1128.08
8678,"Fevereiro",611.17
8678,"Março",145.32
8678,"Abril",226.96
8678,"Maio",533.41
8678,"Junho",950.07
8678,"Julho",43.83
8678,"Agosto",114.36
8678,"Setembro",1308.45
8678,"Outubro",688.87
8678,"Novembro",141.43
8678,"Dezembro",930.65
8171,"Janeiro",601.87
8171,"Fevereiro",786.89
8171,"Março",816.35
8171,"Abril",464.92
8171,"Maio",0.07
8171,"Junho",881
8171,"Julho",540.21
8171,"Agosto",166.89
8171,"Setembro",165.01
8171,"Outubro",1106.94
8171,"Novembro",74.02
8171,"Dezembro",1205.91
360,"Janeiro",377.08
360,"Fevereiro",42.87
360,"Março",1045.41
360,"Abril",258.36
360,"Maio",348.27
360,"Junho",721.62
360,"Julho",990.27
360,"Agosto",928.43
360,"Setembro",434.79
360,"Outubro",50.85
360,"Novembro",32.67
360,"Dezembro",526.79
472,"Janeiro",695.01
472,"Fevereiro",352.21
472,"Março",830.99
472,"Abril",1229.05
472,"Maio",163.4
472,"Junho",973.83
472,"Julho",45.74
472,"Agosto",979.59
472,"Setembro",86.09
472,"Outubro",2.23
472,"Novembro",266.25
472,"Dezembro",1185.85
5604,"Janeiro",551.95
5604,"Fevereiro",95.76
5604,"Março",13.27
5604,"Abril",478.25
5604,"Maio",48.63
5604,"Junho",787.77
5604,"Julho",740.17
5604,"Agosto",878.84
5604,"Setembro",827.33
5604,"Outubro",154.22
5604,"Novembro",719.54
5604,"Dezembro",355.27
4133,"Janeiro",1067.64
4133,"Fevereiro",372.89
4133,"Março",229.21
4133,"Abril",577.22
4133,"Maio",197.27
4133,"Junho",512.66
4133,"Julho",651.75
4133,"Agosto",1202.16
4133,"Setembro",29.25
4133,"Outubro",502.53
4133,"Novembro",808.45
4133,"Dezembro",863.26
1417,"Janeiro",894.43
1417,"Fevereiro",1200.64
1417,"Março",375.92
1417,"Abril",279.11
1417,"Maio",167.49
1417,"Junho",166.95
1417,"Julho",346.64
1417,"Agosto",527.15
1417,"Setembro",1522.85
1417,"Outubro",864.92
1417,"Novembro",980.39
1417,"Dezembro",235.76
3112,"Janeiro",122.56
3112,"Fevereiro",419.24
3112,"Março",323.47
3112,"Abril",619.67
3112,"Maio",24.68
3112,"Junho",191.99
3112,"Julho",655.42
3112,"Agosto",532.35
3112,"Setembro",760.96
3112,"Outubro",872.97
3112,"Novembro",32.79
3112,"Dezembro",754.26
9324,"Janeiro",748.51
9324,"Fevereiro",833.29
9324,"Março",594.09
9324,"Abril",253.03
9324,"Maio",1003.56
9324,"Junho",1115.09
9324,"Julho",1240.86
9324,"Agosto",126.99
9324,"Setembro",643.11
9324,"Outubro",804.61
9324,"Novembro",1010.83
9324,"Dezembro",143.99
9405,"Janeiro",290.51
9405,"Fevereiro",102.4
9405,"Março",963.65
9405,"Abril",487.85
9405,"Maio",271.12
9405,"Junho",444.78
9405,"Julho",884.33
9405,"Agosto",1004.6
9405,"Setembro",801.9
9405,"Outubro",513.19
9405,"Novembro",1057.76
9405,"Dezembro",931.7
6339,"Janeiro",682.6
6339,"Fevereiro",895.27
6339,"Março",390.92
6339,"Abril",985.11
6339,"Maio",682.74
6339,"Junho",553
6339,"Julho",1034.38
6339,"Agosto",686.89
6339,"Setembro",690.68
6339,"Outubro",398.84
6339,"Novembro",57.77
6339,"Dezembro",83.65
4378,"Janeiro",569.33
4378,"Fevereiro",714.92
4378,"Março",238.97
4378,"Abril",403.87
4378,"Maio",1151.55
4378,"Junho",778.76
4378,"Julho",543
4378,"Agosto",448.63
4378,"Setembro",223.88
4378,"Outubro",432.88
4378,"Novembro",178.06
4378,"Dezembro",735.14
9204,"Janeiro",804.99
9204,"Fevereiro",413.06
9204,"Março",470.34
9204,"Abril",513.44
9204,"Maio",1117.49
9204,"Junho",95.02
9204,"Julho",840.82
9204,"Agosto",70.2
9204,"Setembro",34.99
9204,"Outubro",123.09
9204,"Novembro",1095.28
9204,"Dezembro",213.42
3278,"Janeiro",40.19
3278,"Fevereiro",954.84
3278,"Março",840.45
3278,"Abril",333.07
3278,"Maio",1336.19
3278,"Junho",140.53
3278,"Julho",1316.52
3278,"Agosto",675.62
3278,"Setembro",865.07
3278,"Outubro",1480.27
3278,"Novembro",336.71
3278,"Dezembro",290.01
5580,"Janeiro",350.74
5580,"Fevereiro",457.76
5580,"Março",556.37
5580,"Abril",166.68
5580,"Maio",336.69
5580,"Junho",161.29
5580,"Julho",829.4
5580,"Agosto",203.24
5580,"Setembro",508.68
5580,"Outubro",362.57
5580,"Novembro",782.36
5580,"Dezembro",1127.29
4522,"Janeiro",316.27
4522,"Fevereiro",325.33
4522,"Março",1321.94
4522,"Abril",629.51
4522,"Maio",1212.76
4522,"Junho",109.8
4522,"Julho",737.32
4522,"Agosto",522.71
4522,"Setembro",687.07
4522,"Outubro",39.88
4522,"Novembro",953.73
4522,"Dezembro",141.92
7834,"Janeiro",201.81
7834,"Fevereiro",613.4
7834,"Março",1140.47
7834,"Abril",607.89
7834,"Maio",302.09
7834,"Junho",26.06
7834,"Julho",31.92
7834,"Agosto",689.21
7834,"Setembro",1104.61
7834,"Outubro",1473.62
7834,"Novembro",532.86
7834,"Dezembro",156.65
2159,"Janeiro",1015.16
2159,"Fevereiro",678.3
2159,"Março",75.36
2159,"Abril",338.58
2159,"Maio",806.22
2159,"Junho",1272.51
2159,"Julho",806.72
2159,"Agosto",1025.15
2159,"Setembro",758.97
2159,"Outubro",601.23
2159,"Novembro",128.35
2159,"Dezembro",282.9
2747,"Janeiro",1205.09
2747,"Fevereiro",833.26
2747,"Março",861.41
2747,"Abril",413.18
2747,"Maio",597.11
2747,"Junho",632.8
2747,"Julho",295.4
2747,"Agosto",75.23
2747,"Setembro",737.19
2747,"Outubro",386.31
2747,"Novembro",200.44
2747,"Dezembro",862.71
1881,"Janeiro",434.83
1881,"Fevereiro",527.05
1881,"Março",260.55
1881,"Abril",113.15
1881,"Maio",435.56
1881,"Junho",240.77
1881,"Julho",600.48
1881,"Agosto",72.47
1881,"Setembro",836.5
1881,"Outubro",582.33
1881,"Novembro",274.91
1881,"Dezembro",578.05
4218,"Janeiro",947.6
4218,"Fevereiro",87.85
4218,"Março",837.05
4218,"Abril",702.84
4218,"Maio",242.29
4218,"Junho",64.97
4218,"Julho",1356.81
4218,"Agosto",701.98
4218,"Setembro",621.01
4218,"Outubro",195.8
4218,"Novembro",578.59
4218,"Dezembro",601.82
6538,"Janeiro",839.97
6538,"Fevereiro",508.52
6538,"Março",756.96
6538,"Abril",656.51
6538,"Maio",752.28
6538,"Junho",768.59
6538,"Julho",47.23
6538,"Agosto",288.65
6538,"Setembro",1133.87
6538,"Outubro",1363.38
6538,"Novembro",973.92
6538,"Dezembro",839.86
9170,"Janeiro",657.73
9170,"Fevereiro",489.7
9170,"Março",458.68
9170,"Abril",285.57
9170,"Maio",738.72
9170,"Junho",1160.5
9170,"Julho",1158.01
9170,"Agosto",495.36
9170,"Setembro",1054.72
9170,"Outubro",99.21
9170,"Novembro",666.67
9170,"Dezembro",477.15
5033,"Janeiro",1112.41
5033,"Fevereiro",741.7
5033,"Março",1075.01
5033,"Abril",446.04
5033,"Maio",356.9
5033,"Junho",90.54
5033,"Julho",966.91
5033,"Agosto",234.01
5033,"Setembro",1173.33
5033,"Outubro",478.07
5033,"Novembro",528.35
5033,"Dezembro",207.97
2804,"Janeiro",799.18
2804,"Fevereiro",357.76
2804,"Março",84.8
2804,"Abril",248.72
2804,"Maio",301.42
2804,"Junho",706.91
2804,"Julho",155.66
2804,"Agosto",238.21
2804,"Setembro",935.41
2804,"Outubro",102.41
2804,"Novembro",715.24
2804,"Dezembro",918.86
5947,"Janeiro",728.72
5947,"Fevereiro",478.55
5947,"Março",846.93
5947,"Abril",719.48
5947,"Maio",1491.86
5947,"Junho",802.79
5947,"Julho",55.91
5947,"Agosto",15.49
5947,"Setembro",1268.47
5947,"Outubro",620.05
5947,"Novembro",595.88
5947,"Dezembro",711.25
6647,"Janeiro",883.18
6647,"Fevereiro",177.34
6647,"Março",421.02
6647,"Abril",420.95
6647,"Maio",662.65
6647,"Junho",865.34
6647,"Julho",931.21
6647,"Agosto",176.79
6647,"Setembro",97.71
6647,"Outubro",584
6647,"Novembro",222.65
6647,"Dezembro",616.92
3127,"Janeiro",831.71
3127,"Fevereiro",806.65
3127,"Março",635.16
3127,"Abril",684.83
3127,"Maio",144.14
3127,"Junho",980.77
3127,"Julho",841.33
3127,"Agosto",327.26
3127,"Setembro",146.98
3127,"Outubro",321.19
3127,"Novembro",370.16
3127,"Dezembro",1273.97
9141,"Janeiro",374.74
9141,"Fevereiro",881.33
9141,"Março",771.75
9141,"Abril",176.01
9141,"Maio",253.67
9141,"Junho",956.36
9141,"Julho",1188.34
9141,"Agosto",996
9141,"Setembro",1014.26
9141,"Outubro",912.59
9141,"Novembro",1440.23
9141,"Dezembro",1111.76
5961,"Janeiro",1109.49
5961,"Fevereiro",1143.44
5961,"Março",435.14
5961,"Abril",852.17
5961,"Maio",978.41
5961,"Junho",66.55
5961,"Julho",737.18
5961,"Agosto",403.17
5961,"Setembro",294.74
5961,"Outubro",706.13
5961,"Novembro",105.19
5961,"Dezembro",149.35
1998,"Janeiro",872.66
1998,"Fevereiro",958.49
1998,"Março",1018.85
1998,"Abril",673.43
1998,"Maio",526.64
1998,"Junho",361.29
1998,"Julho",393.45
1998,"Agosto",815.18
1998,"Setembro",482.61
1998,"Outubro",1031.47
1998,"Novembro",234.23
1998,"Dezembro",4.65
9470,"Janeiro",472.74
9470,"Fevereiro",585.33
9470,"Março",1058.6
9470,"Abril",843.42
9470,"Maio",610.19
9470,"Junho",31.24
9470,"Julho",1163.92
9470,"Agosto",433.21
9470,"Setembro",1228.92
9470,"Outubro",87.92
9470,"Novembro",620.09
9470,"Dezembro",126.35
1592,"Janeiro",330.88
1592,"Fevereiro",1005.95
1592,"Março",1116.43
1592,"Abril",623.19
1592,"Maio",1020.86
1592,"Junho",159.58
1592,"Julho",538.62
1592,"Agosto",699.77
1592,"Setembro",507.45
1592,"Outubro",100.97
1592,"Novembro",627.29
1592,"Dezembro",756.47
8861,"Janeiro",889.28
8861,"Fevereiro",1216.6
8861,"Março",26.69
8861,"Abril",853.83
8861,"Maio",1013.76
8861,"Junho",381.37
8861,"Julho",560.44
8861,"Agosto",488.93
8861,"Setembro",156.79
8861,"Outubro",487.61
8861,"Novembro",1111.25
8861,"Dezembro",597.88
8979,"Janeiro",116.96
8979,"Fevereiro",817.1
8979,"Março",179.85
8979,"Abril",1099.86
8979,"Maio",436.19
8979,"Junho",1059.83
8979,"Julho",1237.55
8979,"Agosto",85.86
8979,"Setembro",773.82
8979,"Outubro",131.64
8979,"Novembro",432
8979,"Dezembro",1375.86
7610,"Janeiro",751.06
7610,"Fevereiro",786.13
7610,"Março",571.84
7610,"Abril",1423.43
7610,"Maio",254.65
7610,"Junho",501.76
7610,"Julho",799.17
7610,"Agosto",62.41
7610,"Setembro",578.78
7610,"Outubro",756.42
7610,"Novembro",281.81
7610,"Dezembro",498.33
8736,"Janeiro",875.84
8736,"Fevereiro",128.43
8736,"Março",40.17
8736,"Abril",579.78
8736,"Maio",394.92
8736,"Junho",228.01
8736,"Julho",694.6
8736,"Agosto",764.41
8736,"Setembro",245.27
8736,"Outubro",444.42
8736,"Novembro",178.55
8736,"Dezembro",656.38
4981,"Janeiro",1134.01
4981,"Fevereiro",891.65
4981,"Março",332.76
4981,"Abril",70.77
4981,"Maio",637.64
4981,"Junho",1114.52
4981,"Julho",616.45
4981,"Agosto",1123.71
4981,"Setembro",800.19
4981,"Outubro",985.52
4981,"Novembro",548.76
4981,"Dezembro",1059.26
1914,"Janeiro",725.46
1914,"Fevereiro",1244.12
1914,"Março",874.92
1914,"Abril",105.97
1914,"Maio",769.69
1914,"Junho",561.96
1914,"Julho",982.3
1914,"Agosto",85.23
1914,"Setembro",243.53
1914,"Outubro",156.52
1914,"Novembro",34.86
1914,"Dezembro",609.95
2069,"Janeiro",339.63
2069,"Fevereiro",841.7
2069,"Março",440.78
2069,"Abril",927.62
2069,"Maio",1069.84
2069,"Junho",591.44
2069,"Julho",566.08
2069,"Agosto",312.07
2069,"Setembro",919.11
2069,"Outubro",416.8
2069,"Novembro",280.65
2069,"Dezembro",403.27
8428,"Janeiro",387.61
8428,"Fevereiro",511.38
8428,"Março",1248.04
8428,"Abril",110.34
8428,"Maio",55.43
8428,"Junho",568.54
8428,"Julho",161.85
8428,"Agosto",677.95
8428,"Setembro",478.2
8428,"Outubro",541.76
8428,"Novembro",779.32
8428,"Dezembro",632.01
1650,"Janeiro",498.44
1650,"Fevereiro",305.79
1650,"Março",111.98
1650,"Abril",1353.7
1650,"Maio",768.57
1650,"Junho",345.79
1650,"Julho",111.09
1650,"Agosto",594.62
1650,"Setembro",651.68
1650,"Outubro",782.15
1650,"Novembro",349.79
1650,"Dezembro",1284.99
745,"Janeiro",202.62
745,"Fevereiro",162.15
745,"Março",445.33
745,"Abril",934.55
745,"Maio",601.77
745,"Junho",961.19
745,"Julho",414.69
745,"Agosto",686.32
745,"Setembro",553.03
745,"Outubro",757.68
745,"Novembro",508.53
745,"Dezembro",187.48
1132,"Janeiro",6.71
1132,"Fevereiro",54.41
1132,"Março",1228.49
1132,"Abril",714.69
1132,"Maio",153.18
1132,"Junho",240.2
1132,"Julho",601.25
1132,"Agosto",244.17
1132,"Setembro",481.71
1132,"Outubro",282.71
1132,"Novembro",601.84
1132,"Dezembro",748.21
385,"Janeiro",948.9
385,"Fevereiro",991.11
385,"Março",1184.85
385,"Abril",980.29
385,"Maio",862.08
385,"Junho",187.76
385,"Julho",889.02
385,"Agosto",97.31
385,"Setembro",724.2
385,"Outubro",774.19
385,"Novembro",441.46
385,"Dezembro",1123.29
9694,"Janeiro",136.24
9694,"Fevereiro",1359.21
9694,"Março",222.77
9694,"Abril",1430.98
9694,"Maio",295.13
9694,"Junho",146.29
9694,"Julho",903.29
9694,"Agosto",558.49
9694,"Setembro",825.96
9694,"Outubro",101.75
9694,"Novembro",201.1
9694,"Dezembro",762.45
5848,"Janeiro",541.46
5848,"Fevereiro",112.4
5848,"Março",268.46
5848,"Abril",115.12
5848,"Maio",557.15
5848,"Junho",188.87
5848,"Julho",675.47
5848,"Agosto",300.62
5848,"Setembro",1172.45
5848,"Outubro",436.03
5848,"Novembro",877.43
5848,"Dezembro",500.2
5126,"Janeiro",916.4
5126,"Fevereiro",671.61
5126,"Março",194.9
5126,"Abril",911.96
5126,"Maio",1086.75
5126,"Junho",1190.26
5126,"Julho",143.55
5126,"Agosto",465.22
5126,"Setembro",410.89
5126,"Outubro",857.13
5126,"Novembro",35.63
5126,"Dezembro",769.51
4986,"Janeiro",1236.27
4986,"Fevereiro",521.31
4986,"Março",809.14
4986,"Abril",763.93
4986,"Maio",998.22
4986,"Junho",666.16
4986,"Julho",1029.42
4986,"Agosto",224.72
4986,"Setembro",549.23
4986,"Outubro",426.13
4986,"Novembro",553.92
4986,"Dezembro",1022.41
7789,"Janeiro",730.38
7789,"Fevereiro",442.44
7789,"Março",383.12
7789,"Abril",401.06
7789,"Maio",196.23
7789,"Junho",108.68
7789,"Julho",555.31
7789,"Agosto",790.25
7789,"Setembro",34.02
7789,"Outubro",795.76
7789,"Novembro",355.04
7789,"Dezembro",936.67
399,"Janeiro",418.87
399,"Fevereiro",1043.62
399,"Março",1088.58
399,"Abril",615.23
399,"Maio",60.73
399,"Junho",17.11
399,"Julho",347.35
399,"Agosto",261.55
399,"Setembro",952.12
399,"Outubro",574.01
399,"Novembro",748.41
399,"Dezembro",497.12
6479,"Janeiro",658.72
6479,"Fevereiro",643.6
6479,"Março",339.63
6479,"Abril",697.5
6479,"Maio",737.35
6479,"Junho",779.83
6479,"Julho",747.89
6479,"Agosto",602.46
6479,"Setembro",337.59
6479,"Outubro",53.95
6479,"Novembro",539.58
6479,"Dezembro",122.39
3374,"Janeiro",773.46
3374,"Fevereiro",158.44
3374,"Março",230.36
3374,"Abril",816.96
3374,"Maio",84.58
3374,"Junho",25.1
3374,"Julho",747.99
3374,"Agosto",1300.31
3374,"Setembro",874.57
3374,"Outubro",540.18
3374,"Novembro",141.59
3374,"Dezembro",745.03
9106,"Janeiro",780.31
9106,"Fevereiro",104.13
9106,"Março",669.63
9106,"Abril",591.78
9106,"Maio",875.1
9106,"Junho",1151.21
9106,"Julho",29.96
9106,"Agosto",601.95
9106,"Setembro",852.78
9106,"Outubro",272.01
9106,"Novembro",1265.83
9106,"Dezembro",384.96
7305,"Janeiro",666.35
7305,"Fevereiro",1058.07
7305,"Março",143.11
7305,"Abril",472.65
7305,"Maio",1022.74
7305,"Junho",533.39
7305,"Julho",954.74
7305,"Agosto",300.09
7305,"Setembro",665.19
7305,"Outubro",695.99
7305,"Novembro",408.25
7305,"Dezembro",905.31
1546,"Janeiro",831.49
1546,"Fevereiro",617.03
1546,"Março",951.3
1546,"Abril",842.39
1546,"Maio",741.74
1546,"Junho",1121.66
1546,"Julho",110.15
1546,"Agosto",316.19
1546,"Setembro",686.9
1546,"Outubro",406.84
1546,"Novembro",52.13
1546,"Dezembro",713.32
5154,"Janeiro",478.66
5154,"Fevereiro",355.79
5154,"Março",41.21
5154,"Abril",590.85
5154,"Maio",1401.2
5154,"Junho",1065.12
5154,"Julho",111.77
5154,"Agosto",824.71
5154,"Setembro",463.91
5154,"Outubro",824.45
5154,"Novembro",1192.35
5154,"Dezembro",390.13
8552,"Janeiro",827.9
8552,"Fevereiro",554.5
8552,"Março",695.66
8552,"Abril",806.6
8552,"Maio",1226.77
8552,"Junho",15.98
8552,"Julho",686.41
8552,"Agosto",1155.83
8552,"Setembro",1317.42
8552,"Outubro",465.75
